Date,City,Daily_Confirmed,Daily_Active,Daily_Recovered,Daily_Deaths,Cumulative_Confirmed,Cumulative_Active,Cumulative_Recovered,Cumulative_Deaths,Region,Event
04/07/2020,Najran,4,4,0,0,23,7,16,0,Najran,
04/07/2020,Qatif,13,3,10,0,164,139,25,0,Eastern Region,
04/07/2020,Ras Tanura,2,2,0,0,7,7,0,0,Eastern Region,
04/07/2020,Riyadh,97,40,57,0,878,641,234,3,Riyadh,
04/07/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/07/2020,Samtah,2,2,0,0,3,3,0,0,Jazan,
04/07/2020,Sharorah,1,1,0,0,5,5,0,0,Najran,
04/07/2020,Ta'if,4,4,0,0,42,29,13,0,Makkah,
04/07/2020,Tabuk,3,-1,4,0,36,32,4,0,Tabuk,
04/07/2020,Yanbu,2,2,0,0,3,3,0,0,Medina,
04/08/2020,Abha,0,0,0,0,22,11,11,0,Asir,
04/08/2020,Ahad Rafidah,1,1,0,0,3,3,0,0,Asir,
04/08/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/08/2020,Al Bahah,1,1,0,0,15,11,4,0,Al Bahah,
04/08/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/08/2020,Al Hanakia,0,0,0,0,1,1,0,0,Qassim,
04/08/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/08/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/08/2020,Al Qunfudhah,0,0,0,0,1,0,1,0,Makkah,
04/08/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/08/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/08/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/08/2020,Arar,0,0,0,0,2,0,2,0,Northern Borders,
04/08/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/08/2020,Bisha,1,1,0,0,16,4,12,0,Asir,
04/08/2020,Buraydah,0,0,0,0,19,16,3,0,Qassim,
04/08/2020,Dammam,0,0,0,0,159,122,36,1,Eastern Region,
04/08/2020,Dhahran,0,0,0,0,39,32,7,0,Eastern Region,
04/08/2020,Diriyah,4,4,0,0,6,6,0,0,Riyadh,
04/08/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/08/2020,Hafar Al Batin,0,0,0,0,1,1,0,0,Eastern Region,
04/08/2020,Hofuf,2,-1,2,1,50,42,6,2,Eastern Region,
04/08/2020,Jazan,0,0,0,0,17,4,13,0,Jazan,
04/08/2020,Jeddah,45,45,0,0,477,346,125,6,Makkah,
04/08/2020,Jubail,0,-1,0,1,4,3,0,1,Eastern Region,
04/08/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/08/2020,Khamis Mushait,1,1,0,0,33,31,1,1,Asir,
04/08/2020,Kharj,2,2,0,0,2,2,0,0,Riyadh,
04/08/2020,Khobar,0,0,0,0,42,40,1,1,Eastern Region,
04/08/2020,Mecca,78,77,0,1,631,508,114,9,Makkah,
04/08/2020,Medina,89,89,0,0,420,397,4,19,Medina,
04/08/2020,Muhayil Aseer,0,0,0,0,3,3,0,0,Asir,
04/08/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/08/2020,Najran,1,1,0,0,24,8,16,0,Najran,
04/08/2020,Qatif,10,10,0,0,174,149,25,0,Eastern Region,
04/08/2020,Ras Tanura,0,0,0,0,7,7,0,0,Eastern Region,
04/08/2020,Riyadh,83,50,33,0,961,691,267,3,Riyadh,
04/08/2020,Riyadh Al Khabra,1,1,0,0,1,1,0,0,Qassim,
04/08/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/08/2020,Samtah,0,0,0,0,3,3,0,0,Jazan,
04/08/2020,Sharorah,0,0,0,0,5,5,0,0,Najran,
04/08/2020,Ta'if,4,4,0,0,46,33,13,0,Makkah,
04/08/2020,Tabuk,26,26,0,0,62,58,4,0,Tabuk,
04/08/2020,Unayzah,2,2,0,0,2,2,0,0,Qassim,
04/08/2020,Yanbu,4,4,0,0,7,7,0,0,Medina,
04/09/2020,Abha,0,0,0,0,22,11,11,0,Asir,
04/09/2020,Ahad Rafidah,0,0,0,0,3,3,0,0,Asir,
04/09/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/09/2020,Al Bahah,0,0,0,0,15,11,4,0,Al Bahah,
04/09/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/09/2020,Al Hanakia,1,1,0,0,2,2,0,0,Qassim,
04/09/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/09/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/09/2020,Al Qunfudhah,2,2,0,0,3,2,1,0,Makkah,
04/09/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/09/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/09/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/09/2020,Arar,1,1,0,0,3,1,2,0,Northern Borders,
04/09/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/09/2020,Bisha,0,0,0,0,16,4,12,0,Asir,
04/09/2020,Buraydah,9,8,0,1,28,24,3,1,Qassim,
04/09/2020,Dammam,6,4,2,0,165,126,38,1,Eastern Region,
04/09/2020,Dhahran,2,2,0,0,41,34,7,0,Eastern Region,
04/09/2020,Diriyah,1,1,0,0,7,7,0,0,Riyadh,
04/09/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/09/2020,Hafar Al Batin,0,0,0,0,1,1,0,0,Eastern Region,
04/09/2020,Hofuf,5,5,0,0,55,47,6,2,Eastern Region,
04/09/2020,Jazan,0,0,0,0,17,4,13,0,Jazan,
04/09/2020,Jeddah,54,50,4,0,531,396,129,6,Makkah,
04/09/2020,Jubail,1,0,1,0,5,3,1,1,Eastern Region,
04/09/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/09/2020,Khamis Mushait,0,0,0,0,33,31,1,1,Asir,
04/09/2020,Kharj,3,3,0,0,5,5,0,0,Riyadh,
04/09/2020,Khobar,0,-1,1,0,42,39,2,1,Eastern Region,
04/09/2020,Khulais,1,1,0,0,1,1,0,0,Makkah,
04/09/2020,Mecca,90,89,0,1,721,597,114,10,Makkah,
04/09/2020,Medina,78,78,0,0,498,475,4,19,Medina,
04/09/2020,Muhayil Aseer,0,0,0,0,3,3,0,0,Asir,
04/09/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/09/2020,Najran,0,0,0,0,24,8,16,0,Najran,
04/09/2020,Qatif,12,9,3,0,186,158,28,0,Eastern Region,
04/09/2020,Ras Tanura,1,1,0,0,8,8,0,0,Eastern Region,
04/09/2020,Riyadh,69,60,8,1,1030,751,275,4,Riyadh,
04/09/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/09/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/09/2020,Samtah,0,0,0,0,3,3,0,0,Jazan,
04/09/2020,Sharorah,0,0,0,0,5,5,0,0,Najran,
04/09/2020,Ta'if,4,4,0,0,50,37,13,0,Makkah,
04/09/2020,Tabuk,22,22,0,0,84,80,4,0,Tabuk,
04/09/2020,Unayzah,0,0,0,0,2,2,0,0,Qassim,
04/09/2020,Yanbu,2,2,0,0,9,9,0,0,Medina,
04/10/2020,Abha,0,0,0,0,22,11,11,0,Asir,
04/10/2020,Ahad Rafidah,0,0,0,0,3,3,0,0,Asir,
04/10/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/10/2020,Al Bahah,0,0,0,0,15,11,4,0,Al Bahah,
04/10/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/10/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/10/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/10/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/10/2020,Al Qunfudhah,0,0,0,0,3,2,1,0,Makkah,
04/10/2020,Al Shamly,1,1,0,0,1,1,0,0,Hail,
04/10/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/10/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/10/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/10/2020,Arar,0,0,0,0,3,1,2,0,Northern Borders,
04/10/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/10/2020,Bisha,0,0,0,0,16,4,12,0,Asir,
04/10/2020,Buraydah,0,0,0,0,28,24,3,1,Qassim,
04/10/2020,Dammam,15,11,4,0,180,137,42,1,Eastern Region,
04/10/2020,Dhahran,0,0,0,0,41,34,7,0,Eastern Region,
04/10/2020,Diriyah,0,0,0,0,7,7,0,0,Riyadh,
04/10/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/10/2020,Hafar Al Batin,0,0,0,0,1,1,0,0,Eastern Region,
04/10/2020,Hofuf,3,2,1,0,58,49,7,2,Eastern Region,
04/10/2020,Jazan,0,0,0,0,17,4,13,0,Jazan,
04/10/2020,Jeddah,50,36,11,3,581,432,140,9,Makkah,
04/10/2020,Jubail,0,0,0,0,5,3,1,1,Eastern Region,
04/10/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/10/2020,Khamis Mushait,0,0,0,0,33,31,1,1,Asir,
04/10/2020,Kharj,0,0,0,0,5,5,0,0,Riyadh,
04/10/2020,Khobar,1,1,0,0,43,40,2,1,Eastern Region,
04/10/2020,Khulais,0,0,0,0,1,1,0,0,Makkah,
04/10/2020,Maisan,1,1,0,0,1,1,0,0,Makkah,
04/10/2020,Mecca,131,129,1,1,852,726,115,11,Makkah,
04/10/2020,Medina,95,94,0,1,593,569,4,20,Medina,
04/10/2020,Muhayil Aseer,0,0,0,0,3,3,0,0,Asir,
04/10/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/10/2020,Najran,0,0,0,0,24,8,16,0,Najran,
04/10/2020,Qatif,0,-2,2,0,186,156,30,0,Eastern Region,
04/10/2020,Ras Tanura,0,0,0,0,8,8,0,0,Eastern Region,
04/10/2020,Riyadh,76,60,16,0,1106,811,291,4,Riyadh,
04/10/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/10/2020,Sabt Al Alayah,3,3,0,0,3,3,0,0,Asir,
04/10/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/10/2020,Samtah,0,0,0,0,3,3,0,0,Jazan,
04/10/2020,Sharorah,0,0,0,0,5,5,0,0,Najran,
04/10/2020,Ta'if,1,1,0,0,51,38,13,0,Makkah,
04/10/2020,Tabuk,0,0,0,0,84,80,4,0,Tabuk,
04/10/2020,Unayzah,0,0,0,0,2,2,0,0,Qassim,
04/10/2020,Yanbu,5,5,0,0,14,14,0,0,Medina,
04/11/2020,Abha,0,0,0,0,22,11,11,0,Asir,
04/11/2020,Ahad Rafidah,0,0,0,0,3,3,0,0,Asir,
04/11/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/11/2020,Al Bahah,0,0,0,0,15,11,4,0,Al Bahah,
04/11/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/11/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/11/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/11/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/11/2020,Al Qunfudhah,0,0,0,0,3,2,1,0,Makkah,
04/11/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/11/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/11/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/11/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/11/2020,Arar,0,0,0,0,3,1,2,0,Northern Borders,
04/11/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/11/2020,Bisha,0,0,0,0,16,4,12,0,Asir,
04/11/2020,Buraydah,0,0,0,0,28,24,3,1,Qassim,
04/11/2020,Dammam,10,10,0,0,190,147,42,1,Eastern Region,
04/11/2020,Dhahran,0,-2,2,0,41,32,9,0,Eastern Region,
04/11/2020,Diriyah,0,0,0,0,7,7,0,0,Riyadh,
04/11/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/11/2020,Hafar Al Batin,0,0,0,0,1,1,0,0,Eastern Region,
04/11/2020,Hofuf,0,-1,0,1,58,48,7,3,Eastern Region,
04/11/2020,Jazan,0,0,0,0,17,4,13,0,Jazan,
04/11/2020,Jeddah,19,15,3,1,600,447,143,10,Makkah,
04/11/2020,Jubail,0,0,0,0,5,3,1,1,Eastern Region,
04/11/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/11/2020,Khamis Mushait,5,5,0,0,38,36,1,1,Asir,
04/11/2020,Kharj,0,0,0,0,5,5,0,0,Riyadh,
04/11/2020,Khobar,0,-4,4,0,43,36,6,1,Eastern Region,
04/11/2020,Khulais,0,0,0,0,1,1,0,0,Makkah,
04/11/2020,Maisan,0,0,0,0,1,1,0,0,Makkah,
04/11/2020,Mecca,103,99,1,3,955,825,116,14,Makkah,
04/11/2020,Medina,73,71,0,2,666,640,4,22,Medina,
04/11/2020,Muhayil Aseer,0,0,0,0,3,3,0,0,Asir,
04/11/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/11/2020,Najran,0,0,0,0,24,8,16,0,Najran,
04/11/2020,Qatif,3,-7,10,0,189,149,40,0,Eastern Region,
04/11/2020,Ras Tanura,0,0,0,0,8,8,0,0,Eastern Region,
04/11/2020,Riyadh,198,179,19,0,1304,990,310,4,Riyadh,
04/11/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/11/2020,Sabt Al Alayah,0,0,0,0,3,3,0,0,Asir,
04/11/2020,Sabya,2,2,0,0,2,2,0,0,Jazan,
04/11/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/11/2020,Samtah,4,4,0,0,7,7,0,0,Jazan,
04/11/2020,Sharorah,0,0,0,0,5,5,0,0,Najran,
04/11/2020,Ta'if,2,0,2,0,53,38,15,0,Makkah,
04/11/2020,Tabuk,3,3,0,0,87,83,4,0,Tabuk,
04/11/2020,Unayzah,0,0,0,0,2,2,0,0,Qassim,
04/11/2020,Yanbu,7,7,0,0,21,21,0,0,Medina,
04/12/2020,Abha,0,0,0,0,22,11,11,0,Asir,
04/12/2020,Ahad Rafidah,1,1,0,0,4,4,0,0,Asir,
04/12/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/12/2020,Al Bahah,0,0,0,0,15,11,4,0,Al Bahah,
04/12/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/12/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/12/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/12/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/12/2020,Al Qunfudhah,1,1,0,0,4,3,1,0,Makkah,
04/12/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/12/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/12/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/12/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/12/2020,Arar,8,8,0,0,11,9,2,0,Northern Borders,
04/12/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/12/2020,Bisha,0,0,0,0,16,4,12,0,Asir,
04/12/2020,Buraydah,2,1,1,0,30,25,4,1,Qassim,
04/12/2020,Dammam,0,0,0,0,190,147,42,1,Eastern Region,
04/12/2020,Dhahran,1,1,0,0,42,33,9,0,Eastern Region,
04/12/2020,Diriyah,0,0,0,0,7,7,0,0,Riyadh,
04/12/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/12/2020,Hafar Al Batin,0,0,0,0,1,1,0,0,Eastern Region,
04/12/2020,Hofuf,7,7,0,0,65,55,7,3,Eastern Region,
04/12/2020,Jazan,0,0,0,0,17,4,13,0,Jazan,
04/12/2020,Jeddah,80,75,4,1,680,522,147,11,Makkah,
04/12/2020,Jubail,0,0,0,0,5,3,1,1,Eastern Region,
04/12/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/12/2020,Khamis Mushait,5,5,0,0,43,41,1,1,Asir,
04/12/2020,Kharj,1,1,0,0,6,6,0,0,Riyadh,
04/12/2020,Khobar,0,0,0,0,43,36,6,1,Eastern Region,
04/12/2020,Khulais,8,8,0,0,9,9,0,0,Makkah,
04/12/2020,Maisan,0,0,0,0,1,1,0,0,Makkah,
04/12/2020,Mecca,95,89,5,1,1050,914,121,15,Makkah,
04/12/2020,Medina,113,110,0,3,779,750,4,25,Medina,
04/12/2020,Muhayil Aseer,0,0,0,0,3,3,0,0,Asir,
04/12/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/12/2020,Najran,1,1,0,0,25,9,16,0,Najran,
04/12/2020,Qatif,0,-21,20,1,189,128,60,1,Eastern Region,
04/12/2020,Ras Tanura,0,0,0,0,8,8,0,0,Eastern Region,
04/12/2020,Riyadh,118,105,13,0,1422,1095,323,4,Riyadh,
04/12/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/12/2020,Sabt Al Alayah,1,1,0,0,4,4,0,0,Asir,
04/12/2020,Sabya,0,0,0,0,2,2,0,0,Jazan,
04/12/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/12/2020,Samtah,0,0,0,0,7,7,0,0,Jazan,
04/12/2020,Sharorah,0,0,0,0,5,5,0,0,Najran,
04/12/2020,Ta'if,8,8,0,0,61,46,15,0,Makkah,
04/12/2020,Tabuk,22,21,1,0,109,104,5,0,Tabuk,
04/12/2020,Unayzah,0,0,0,0,2,2,0,0,Qassim,
04/12/2020,Yanbu,0,0,0,0,21,21,0,0,Medina,
04/13/2020,Abha,1,1,0,0,23,12,11,0,Asir,
04/13/2020,Ahad Rafidah,0,0,0,0,4,4,0,0,Asir,
04/13/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/13/2020,Al Bahah,1,1,0,0,16,12,4,0,Al Bahah,
04/13/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/13/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/13/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/13/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/13/2020,Al Qunfudhah,0,0,0,0,4,3,1,0,Makkah,
04/13/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/13/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/13/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/13/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/13/2020,Arar,0,0,0,0,11,9,2,0,Northern Borders,
04/13/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/13/2020,Bisha,1,1,0,0,17,5,12,0,Asir,
04/13/2020,Buraydah,10,9,1,0,40,34,5,1,Qassim,
04/13/2020,Dammam,69,67,2,0,259,214,44,1,Eastern Region,
04/13/2020,Dhahran,7,7,0,0,49,40,9,0,Eastern Region,
04/13/2020,Diriyah,0,0,0,0,7,7,0,0,Riyadh,
04/13/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/13/2020,Ha'il,1,1,0,0,1,1,0,0,Hail,
04/13/2020,Hafar Al Batin,0,-1,1,0,1,0,1,0,Eastern Region,
04/13/2020,Hofuf,16,16,0,0,81,71,7,3,Eastern Region,
04/13/2020,Jazan,0,0,0,0,17,4,13,0,Jazan,
04/13/2020,Jeddah,46,36,9,1,726,558,156,12,Makkah,
04/13/2020,Jubail,0,0,0,0,5,3,1,1,Eastern Region,
04/13/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/13/2020,Khamis Mushait,0,0,0,0,43,41,1,1,Asir,
04/13/2020,Kharj,1,1,0,0,7,7,0,0,Riyadh,
04/13/2020,Khobar,1,1,0,0,44,37,6,1,Eastern Region,
04/13/2020,Khulais,0,0,0,0,9,9,0,0,Makkah,
04/13/2020,Maisan,0,0,0,0,1,1,0,0,Makkah,
04/13/2020,Mecca,111,108,0,3,1161,1022,121,18,Makkah,
04/13/2020,Medina,50,39,7,4,829,789,11,29,Medina,
04/13/2020,Muhayil Aseer,0,0,0,0,3,3,0,0,Asir,
04/13/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/13/2020,Najran,0,0,0,0,25,9,16,0,Najran,
04/13/2020,Qatif,0,-3,3,0,189,125,63,1,Eastern Region,
04/13/2020,Ras Tanura,0,0,0,0,8,8,0,0,Eastern Region,
04/13/2020,Riyadh,114,54,60,0,1536,1149,383,4,Riyadh,
04/13/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/13/2020,Sabt Al Alayah,0,0,0,0,4,4,0,0,Asir,
04/13/2020,Sabya,0,0,0,0,2,2,0,0,Jazan,
04/13/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/13/2020,Samtah,1,1,0,0,8,8,0,0,Jazan,
04/13/2020,Sharorah,0,0,0,0,5,5,0,0,Najran,
04/13/2020,Ta'if,1,1,0,0,62,47,15,0,Makkah,
04/13/2020,Tabuk,4,3,1,0,113,107,6,0,Tabuk,
04/13/2020,Unayzah,0,0,0,0,2,2,0,0,Qassim,
04/13/2020,Yanbu,0,0,0,0,21,21,0,0,Medina,
04/14/2020,Abha,0,0,0,0,23,12,11,0,Asir,
04/14/2020,Ahad Rafidah,0,0,0,0,4,4,0,0,Asir,
04/14/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/14/2020,Al Bahah,2,2,0,0,18,14,4,0,Al Bahah,
04/14/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/14/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/14/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/14/2020,Al Makhwa,6,6,0,0,6,6,0,0,Al Bahah,
04/14/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/14/2020,Al Qunfudhah,0,0,0,0,4,3,1,0,Makkah,
04/14/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/14/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/14/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/14/2020,Almuzaylif,1,1,0,0,1,1,0,0,Makkah,
04/14/2020,Alqarei,1,1,0,0,1,1,0,0,Makkah,
04/14/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/14/2020,Arar,5,5,0,0,16,14,2,0,Northern Borders,
04/14/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/14/2020,Az Zulfi,1,1,0,0,1,1,0,0,Riyadh,
04/14/2020,Bisha,0,0,0,0,17,5,12,0,Asir,
04/14/2020,Buraydah,0,0,0,0,40,34,5,1,Qassim,
04/14/2020,Dammam,84,84,0,0,343,298,44,1,Eastern Region,
04/14/2020,Dhahran,1,1,0,0,50,41,9,0,Eastern Region,
04/14/2020,Diriyah,0,0,0,0,7,7,0,0,Riyadh,
04/14/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/14/2020,Ha'il,0,0,0,0,1,1,0,0,Hail,
04/14/2020,Hafar Al Batin,0,0,0,0,1,0,1,0,Eastern Region,
04/14/2020,Hofuf,86,85,1,0,167,156,8,3,Eastern Region,
04/14/2020,Jazan,0,0,0,0,17,4,13,0,Jazan,
04/14/2020,Jeddah,69,49,20,0,795,607,176,12,Makkah,
04/14/2020,Jubail,6,6,0,0,11,9,1,1,Eastern Region,
04/14/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/14/2020,Khamis Mushait,0,0,0,0,43,41,1,1,Asir,
04/14/2020,Kharj,0,0,0,0,7,7,0,0,Riyadh,
04/14/2020,Khobar,1,1,0,0,45,38,6,1,Eastern Region,
04/14/2020,Khulais,6,6,0,0,15,15,0,0,Makkah,
04/14/2020,Maisan,0,0,0,0,1,1,0,0,Makkah,
04/14/2020,Mecca,40,36,0,4,1201,1058,121,22,Makkah,
04/14/2020,Medina,109,107,0,2,938,896,11,31,Medina,
04/14/2020,Muhayil Aseer,0,0,0,0,3,3,0,0,Asir,
04/14/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/14/2020,Najran,0,-1,1,0,25,8,17,0,Najran,
04/14/2020,Qatif,4,4,0,0,193,129,63,1,Eastern Region,
04/14/2020,Ras Tanura,2,2,0,0,10,10,0,0,Eastern Region,
04/14/2020,Riyadh,56,37,19,0,1592,1186,402,4,Riyadh,
04/14/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/14/2020,Sabt Al Alayah,0,0,0,0,4,4,0,0,Asir,
04/14/2020,Sabya,0,0,0,0,2,2,0,0,Jazan,
04/14/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/14/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/14/2020,Sharorah,0,0,0,0,5,5,0,0,Najran,
04/14/2020,Ta'if,9,8,1,0,71,55,16,0,Makkah,
04/14/2020,Tabuk,0,0,0,0,113,107,6,0,Tabuk,
04/14/2020,Unayzah,0,0,0,0,2,2,0,0,Qassim,
04/14/2020,Yanbu,4,4,0,0,25,25,0,0,Medina,
04/15/2020,Abha,2,2,0,0,25,14,11,0,Asir,
04/15/2020,Adham,1,1,0,0,1,1,0,0,Makkah,
04/15/2020,Ahad Rafidah,0,0,0,0,4,4,0,0,Asir,
04/15/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/15/2020,Al Bahah,0,-10,10,0,18,4,14,0,Al Bahah,
04/15/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/15/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/15/2020,Al Jafr,1,1,0,0,1,1,0,0,Eastern Region,
04/15/2020,Al Lith,2,2,0,0,2,2,0,0,Makkah,
04/15/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/15/2020,Al Makhwa,0,0,0,0,6,6,0,0,Al Bahah,
04/15/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/15/2020,Al Muwayh,2,2,0,0,2,2,0,0,Makkah,
04/15/2020,Al Qunfudhah,0,0,0,0,4,3,1,0,Makkah,
04/15/2020,Al Quwaiiyah,2,2,0,0,2,2,0,0,Riyadh,
04/15/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/15/2020,Al Tuwal,2,2,0,0,2,2,0,0,Jazan,
04/15/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/15/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/15/2020,Almuzaylif,0,0,0,0,1,1,0,0,Makkah,
04/15/2020,Alqarei,0,0,0,0,1,1,0,0,Makkah,
04/15/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/15/2020,Arar,0,0,0,0,16,14,2,0,Northern Borders,
04/15/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/15/2020,Az Zulfi,0,0,0,0,1,1,0,0,Riyadh,
04/15/2020,Bisha,0,0,0,0,17,5,12,0,Asir,
04/15/2020,Buraydah,1,1,0,0,41,35,5,1,Qassim,
04/15/2020,Dammam,38,33,5,0,381,331,49,1,Eastern Region,
04/15/2020,Dhahran,1,-3,4,0,51,38,13,0,Eastern Region,
